齐齐哈尔路第一小学,科教文化服务;学校;小学,齐齐哈尔路669(江浦公园地铁站2号口步行390米),121.526524,31.263082
上海市杨浦区杭州路第一小学(北部),科教文化服务;学校;小学,沈阳路75号,121.534027,31.260338
上海市水丰路小学分校,科教文化服务;学校;小学,松花江路永吉路延吉七村38号,121.532577,31.290313
上体附中附属小学,科教文化服务;学校;小学,民府路61号(民府路市光路),121.518722,31.31382
同济小学,科教文化服务;学校;小学,同济新村758号(阜新路彰武路),121.509178,31.28469
上海市昆明学校小学部,科教文化服务;学校;小学,大连路854弄20号,121.50916,31.264192
平凉路第三小学,科教文化服务;学校;小学,平凉路2400号(近内江路),121.551309,31.274567
齐齐哈尔路第一小学分校(庄河路),科教文化服务;学校;小学,许昌路1151号,121.516998,31.265856
杨浦区长白二村小学分校,科教文化服务;学校;小学,佳木斯路152号(佳木斯路包头南路),121.541526,31.300266
上海市杨浦区怀德路第一小学,科教文化服务;学校;小学,许昌路227弄10号,121.525551,31.253596
上海市杨浦区内江路第二小学,科教文化服务;学校;小学,内江路455号,121.543198,31.284252
上海市杨浦区民星路小学,科教文化服务;学校;小学,民星路370弄5,121.540901,31.312785
上海市五角场小学,科教文化服务;学校;小学,邯郸路524弄21号(国宾路邯郸路),121.512276,31.300462
中原路小学分校,科教文化服务;学校;小学,闸殷路60弄25号,121.525875,31.337621
中原路小学,科教文化服务;学校;小学,中原路710弄20号,121.534854,31.327657
上海市杭州路第一小学,科教文化服务;学校;小学,杨树浦路1509号,121.538012,31.256615
育鹰学校小学部,科教文化服务;学校;小学,政本路108号,121.516082,31.292068
上海市杨浦区政立路第二小学,科教文化服务;学校;小学,政立路570号(近上海市财经大学),121.507351,31.307418
上海市杨浦区建设小学,科教文化服务;学校;小学,杭州路712号,121.544192,31.265633
上海市杨浦区翔殷路小学,科教文化服务;学校;小学,翔殷路360号,121.537402,31.307188
平凉路第四小学,科教文化服务;学校;小学,平凉路2767弄5号(近军工路),121.556424,31.278258
上海市市东实验学校,科教文化服务;学校;小学,辽阳路25号,121.518433,31.257555
上海市十五中学(存志东校)(扬州路校区),科教文化服务;学校;中学,扬州路保利·香槟花园-二期北侧,121.526905,31.257286
同济大学附属存志东校,科教文化服务;学校;中学,怀德路上海市十五中学(存志东校),121.528988,31.253750
复旦实验中学中原校区,科教文化服务;学校;中学,中原路,121.532153,31.326638
上海市十五中学,科教文化服务;学校;中学,怀德路110号,121.529175,31.253735
上海理工大学附属实验初级中学,科教文化服务;学校;中学,内江路385号,121.544936,31.282625
上海市杨浦区教育学院附属中学,科教文化服务;学校;中学,江浦路1322号,121.520642,31.2719
同济中学北区,科教文化服务;学校;中学,政立路25,121.521751,31.308397
上海市国和中学西校区,科教文化服务;学校;中学,中原路289号(市光路地铁站3号口步行180米),121.531365,31.320967
上海市国和中学东校区,科教文化服务;学校;中学,中原路288号(市光路地铁站2号口步行180米),121.532577,31.320913
上海市惠民中学,科教文化服务;学校;中学,怀德路568号(平凉路地铁站4号口旁),121.525784,31.258856
同济中学南区,科教文化服务;学校;中学,政立路20号(近江湾体育场),121.522006,31.307568
