美再晨游泳馆(新江湾店),体育休闲服务;运动场馆;游泳馆,政和路1000号(同济一附中西门),121.517888,31.337939
市东游泳馆,体育休闲服务;运动场馆;游泳馆,辽阳路27号(近大连路),121.517989,31.258172
江湾足球场,体育休闲服务;运动场馆;足球场,国和路346号(江湾体育场地铁站12号口步行160米),121.515517,31.306402
爱久游泳馆,体育休闲服务;运动场馆;游泳馆,殷行街道国伟路300号B栋,121.532982,31.331863
同济大学四平路校区(南区)体育馆,体育休闲服务;运动场馆;综合体育馆,赤峰路67号,121.499105,31.279716
民星运动馆(羽毛球和篮球),体育休闲服务;运动场馆;综合体育馆,民星路158号,121.552101,31.311967
上海财经大学游泳馆,体育休闲服务;运动场馆;游泳馆,武东路288号上海财经大学,121.491021,31.30481
杨浦少体校综合训练馆,体育休闲服务;运动场馆;综合体育馆,隆昌路640号左转,121.540684,31.281058
大桥社区公共篮球场,体育休闲服务;运动场馆;篮球场馆,宁国路503-23号楼附近,121.533662,31.268248
上海市中原体育场游泳馆,体育休闲服务;运动场馆;游泳馆,开鲁路518号(世界路口附近),121.526610,31.325179
市京游泳馆,体育休闲服务;运动场馆;游泳馆,民京路781号5号馆,121.520930,31.319991
上海世炬游泳健身中心(黄兴体育公园店),体育休闲服务;运动场馆;游泳馆,双阳北路与国顺东路交叉口北约60米,121.525848,31.294436
复旦皇冠假日酒店网球场,体育休闲服务;娱乐场所;酒吧|体育休闲服务;运动场馆;网球场,邯郸路199号上海复旦皇冠假日酒店19层,121.502485,31.294487
WoWoW篮球馆,体育休闲服务;运动场馆;篮球场馆,长海路街道军工路1300号内,121.547043,31.305624
三湘屋顶足球场,体育休闲服务;运动场馆;足球场,逸仙路519号新南华酒楼5楼,121.487293,31.300468
ABL2运动馆,体育休闲服务;运动场馆;综合体育馆,军工路1076号214幢,121.553487,31.296517
中原网球馆(暂停营业),体育休闲服务;运动场馆;网球场,开鲁路518-1号,121.526143,31.324954
长白社区公共篮球场,体育休闲服务;运动场馆;篮球场馆,中环路松花江路40弄小区东侧约50米,121.546513,31.296384
政悦路社区公共运动场(杨浦店),体育休闲服务;运动场馆;篮球场馆,政悦路涵碧景苑西北侧约30米,121.520694,31.326599
杨浦区体育活动中心-游泳馆(暂停营业),体育休闲服务;运动场馆;游泳馆,舒兰路50号,121.539925,31.280987
复旦大学篮球馆,体育休闲服务;运动场馆;篮球场馆,邯郸路220号复旦大学邯郸校区,121.498442,31.299102
